"","Sku","Sal","Str","Std","Spd","Sda","Smr1","Sds","Sbi","Svi","Smean","SWt","Stdi","Maximumdepth","Meandensity"
"133",6.524402298,3.322748034,0.680200628,166.2569387,0.008422472,123.7147565,10.59834054,0.019419172,1.059537231,0.196062794,-0.014675972,0.042505999,0.603960588,0.502954986,1204.625983
"134",6.279488809,3.491104283,0.72040723,171.2485807,0.008022592,120.3434587,11.64947111,0.020143955,0.637960506,0.198267386,-0.017381977,0.045369599,0.721003106,0.578512484,1191.013843
"135",6.35592769,3.019527482,0.465228705,174.2534883,0.007647705,125.9621257,12.38520701,0.018319502,0.783316699,0.193785284,-0.014567165,0.042875399,0.617611673,0.507376986,1201.320726
"136",6.395947257,2.864657094,0.444121987,171.4866297,0.008722382,111.6480439,10.7415632,0.017669697,0.86323038,0.174707755,-0.00970652,0.032494499,0.561176576,0.505625319,1235.98327
"137",5.845988798,2.916322303,0.546467931,163.4939312,0.009147255,101.9841023,12.44408768,0.020118962,0.751548514,0.182894714,-0.009560954,0.032984899,0.677896848,0.461248987,1211.548182
"138",6.738317538,3.120532192,0.65420144,163.5029175,0.008872337,113.2385246,10.68102721,0.020468857,0.847442489,0.198267896,-0.015886772,0.038491599,0.589331061,0.527945985,1222.459424
"139",5.660592145,3.190303395,0.652524771,173.9925398,0.008572427,108.1867683,10.60702366,0.019644105,0.920209605,0.196922478,-0.020053911,0.040396999,0.699227701,0.538076385,1218.756776
"140",6.337048719,3.03456376,0.567361635,167.7460189,0.007947615,114.9880924,10.84579397,0.020168947,0.693249568,0.196354487,-0.016286066,0.035221199,0.595507441,0.610383983,1212.89622
"141",8.516830179,3.339776719,0.632850034,163.4957376,0.007747675,105.3995285,16.52832862,0.01969409,0.337530789,0.085438102,0.016524872,0.052170999,0.706066352,0.393668489,1181.895261
"142",8.071865341,3.118299155,0.665594005,163.4965516,0.008447465,100.3615331,13.2034157,0.02149355,0.325917782,0.099230588,0.009986588,0.031502599,0.606504258,0.373192989,1197.565167
"143",8.590405399,3.341910801,0.693655484,163.2448102,0.008322502,125.520782,9.377544002,0.021568527,0.621249795,0.204322457,-0.013638735,0.040748999,0.659514672,0.469861987,1221.715553
"144",7.720010219,3.236760903,0.763270782,3.009812417,0.009447165,110.6017928,11.54364875,0.020668797,0.84426158,0.201551058,-0.013377115,0.035655299,0.644493734,0.467878987,1213.721005
"145",7.285223657,3.063908131,0.589011434,176.9987767,0.00919724,100.9178152,10.45220011,0.019519142,1.13105521,0.185588847,-0.009822395,0.034580799,0.625926458,0.36357599,1209.326656
"146",7.620109992,3.176858456,0.594162337,176.9799191,0.007647705,127.3998517,11.81887885,0.01949415,0.869576142,0.207844348,-0.018014,0.039809999,0.557923393,0.553399484,1202.562835
"147",7.14756291,3.074418365,0.586735526,176.9858039,0.008922322,111.4248655,10.32074358,0.019069277,0.990431178,0.194543264,-0.012813902,0.045826999,0.580388186,0.471114987,1203.357917
"148",7.10844433,3.554515095,0.668645639,166.7538185,0.008072577,125.605897,11.46154816,0.01909427,0.798456037,0.202871835,-0.01821068,0.063635998,0.67172042,0.630490482,1188.770328
"149",7.319840917,3.335929721,0.566382039,3.263035854,0.007872637,120.3404936,10.547819,0.018919322,0.799727112,0.198581075,-0.012951574,0.049963999,0.589032016,0.484328986,1217.326002
"150",10.22369912,3.02735767,0.5462838,163.0049486,0.009472157,103.3704972,10.81761911,0.020668797,1.089592495,0.184164477,-0.01058512,0.036634199,0.629644463,0.479279986,1246.995496
"151",7.623875939,3.116449099,0.642373602,163.257373,0.010471857,93.79317168,11.66913889,0.022718182,0.876968286,0.186704214,-0.009778456,0.039717299,0.657430942,0.466516987,1234.230274
"152",8.59862037,3.42277226,0.696871971,163.7497584,0.009472157,108.9968365,11.44339624,0.02139358,0.903988485,0.206721511,-0.014270809,0.040328699,0.600570706,0.515730652,1224.887759
"153",6.787993034,3.599240613,0.711410668,13.24569638,0.009147255,111.5552617,11.10058912,0.021218632,0.868333054,0.211564745,-0.018540925,0.037128699,0.681516267,0.524175319,1221.235586
"154",8.227231287,3.220001986,0.617844645,163.2520313,0.008322502,120.5444624,10.7631453,0.021043685,0.696768506,0.208029311,-0.016133599,0.042767999,0.604278025,0.589108983,1216.497076
"155",7.484496222,2.764180992,0.406473082,172.7404545,0.006672997,114.826244,15.55256889,0.017244825,0.353027895,0.096361154,0.016551689,0.059363998,0.597448453,0.510178986,1180.305069
"156",6.450699609,2.622455601,0.496227774,2.769823358,0.00859742,103.2627164,13.44652478,0.019244225,0.388282803,0.11227983,0.00921529,0.033125499,0.586229309,0.440139988,1207.859111
"157",7.758266801,3.098949022,0.648651416,163.0069829,0.008822352,115.4413429,10.05840234,0.020318902,0.743773859,0.196344769,-0.013115861,0.045864999,0.709046394,0.446064987,1229.256705
"158",6.66475378,3.330739777,0.788803888,163.4881138,0.010271917,98.88737292,10.85167943,0.020943715,0.976921067,0.194223279,-0.012004728,0.028944199,0.617351412,0.425511788,1211.08964
"159",7.107712184,3.148471297,0.717501511,165.253821,0.009572127,106.3083764,16.91792538,0.019144255,0.827935754,0.184239022,-0.007638184,0.026639499,0.631274788,0.36298649,1197.691676
"160",7.277666393,3.447298569,0.768139941,177.234857,0.008822352,109.7786594,11.20202494,0.02069379,0.729815022,0.202352572,-0.014375554,0.041795299,0.669883727,0.478874987,1229.627784
"161",7.546474488,3.430859823,0.719005383,165.0074716,0.009172247,106.4546792,10.25586246,0.019469157,1.072258586,0.18819557,-0.011214586,0.041701499,0.620602002,0.424323988,1215.341952
"162",7.292092127,3.569472678,0.693782679,2.995879413,0.008122562,128.4624369,11.33821568,0.019844045,0.750442588,0.20715215,-0.016350643,0.057319998,0.654189298,0.529211652,1216.452095
"163",6.604260042,3.154195343,0.601346464,3.247012818,0.008622412,107.2603967,11.03528041,0.01929421,0.781981771,0.192201734,-0.01070775,0.041011399,0.610381529,0.419552738,1199.808137
"164",8.258599633,3.11164584,0.617898123,161.0017852,0.009322202,107.4727827,10.08564769,0.020068977,0.967983361,0.187798085,-0.010713321,0.036936299,0.643423799,0.472162653,1242.525408
"165",6.473268289,3.077183724,0.696919067,163.2421817,0.009622112,102.8277274,12.25691039,0.021043685,0.729565026,0.185823359,-0.008414825,0.030302599,0.600070049,0.435382988,1231.505485
"166",7.785551179,2.82834106,0.460226857,2.753480996,0.008472457,115.6026375,11.80154824,0.01929421,0.836177693,0.19503013,-0.013141389,0.041305399,0.579400629,0.524251985,1233.317123
"167",6.372282193,2.860293072,0.459415468,2.759201652,0.007947615,116.6932496,11.59285818,0.01879436,0.842751098,0.196228619,-0.017188622,0.037836399,0.467796167,0.563526984,1209.505077
"168",6.598888655,2.786191174,0.376155674,175.9973592,0.007847645,128.1757756,11.04679082,0.01889433,0.562954194,0.185530011,-0.013242438,0.030724999,0.550830277,0.631732982,1225.686656
"169",8.119634496,2.851261565,0.501320839,2.771740882,0.007272817,114.1960236,16.10863406,0.01709487,0.328945174,0.095253971,0.014886277,0.051496999,0.541001896,0.504289986,1180.160252
"170",7.096978905,2.730862832,0.567506142,166.7455232,0.008247525,102.8529916,12.7547448,0.018944315,0.331884951,0.109946347,0.008184104,0.032000899,0.662112385,0.494367986,1197.3197
"171",6.676439766,2.837407218,0.494149549,172.2379219,0.007347795,121.5013764,11.88293107,0.018269517,0.666690294,0.188602133,-0.013347588,0.046457999,0.560989323,0.579916984,1187.654872
"172",7.518545534,2.834822924,0.587794348,163.4992861,0.009372187,108.5826104,11.26875884,0.019519142,0.761757069,0.185598957,-0.009836293,0.031411399,0.680597576,0.490429986,1200.966799
"173",4.984319238,2.615624438,0.447495894,167.7524337,0.009722082,99.71381614,11.12965875,0.018169547,0.806108539,0.153270153,-0.005725779,0.028067799,0.515437403,0.394246489,1212.063246
"174",6.491751227,2.858317965,0.523063995,176.7533119,0.00859742,114.1095006,11.79949532,0.01949415,0.734790739,0.188310074,-0.014822051,0.038195999,0.601953604,0.59102765,1220.856433
"175",5.470598,2.70846322,0.503385629,172.255556,0.00849745,106.9881345,14.32526725,0.01829451,0.773832187,0.16311158,-0.004592532,0.040302899,0.61218614,0.402184989,1182.185276
"176",7.30062107,3.000258141,0.615731745,176.253259,0.0079976,124.6780093,11.25494621,0.018244525,0.810052398,0.193253397,-0.014683435,0.039421299,0.602239388,0.637835982,1194.608384
"177",6.105904198,2.712305487,0.443265031,177.2463398,0.008147555,108.8165542,13.28334844,0.017544735,0.654885945,0.169996379,-0.008441051,0.031958499,0.532043655,0.531000985,1219.327365
"178",5.913516099,2.526805921,0.251116839,171.5032971,0.0089973,104.8030478,12.00132418,0.019044285,0.662148677,0.166122191,-0.007369507,0.027086799,0.479116737,0.502416653,1226.075538
"179",5.800114413,2.352954952,0.201478018,170.2565769,0.009447165,108.4607792,11.0610034,0.018869337,0.483869697,0.161451995,-0.006362527,0.029607199,0.619951264,0.491054986,1239.921175
"180",7.026185495,2.7765105,0.432066775,171.2481789,0.008672397,114.7251329,11.28837654,0.018344495,0.725023427,0.185114745,-0.012103855,0.033124699,0.610359776,0.558223984,1213.396743
"181",6.016544052,2.848991392,0.416006446,3.00693601,0.00829751,113.5191672,11.77865925,0.018869337,0.893213537,0.190640589,-0.01616651,0.041314399,0.529515673,0.621097982,1207.200039
"182",7.039864785,2.736130336,0.390517664,170.7545359,0.008247525,122.6868372,12.10799583,0.019019292,0.583449872,0.180235168,-0.012838591,0.031293399,0.526100207,0.655542982,1219.241579
"183",8.778543828,3.104304956,0.6221247,13.24015054,0.008072577,105.4582114,15.19152603,0.020168947,0.311452883,0.096031682,0.011251565,0.047835999,0.608867119,0.395630989,1205.514217
"184",6.923668337,2.774649377,0.653640165,80.75013872,0.0079976,102.3822742,14.12532142,0.019119262,0.356993427,0.117907482,0.008082161,0.024969099,0.722169759,0.449128987,1204.569774
"185",7.546576485,3.02339972,0.67049074,175.7677724,0.008622412,116.9690954,10.35721861,0.019969007,0.618897645,0.184327126,-0.009352389,0.044712999,0.716465226,0.475809987,1202.237162
"186",7.130087116,2.863407292,0.598014546,166.4986166,0.00919724,105.6320528,12.41141989,0.019169247,0.74145125,0.186645002,-0.010090828,0.028488799,0.660985039,0.422439988,1217.76732
"187",6.79989868,2.923672827,0.571099554,164.2451687,0.010471857,94.64074617,10.61107619,0.02029391,0.770466318,0.169380411,-0.006177096,0.021650599,0.486843312,0.324523991,1219.383625
"188",7.511794385,3.11601476,0.623555503,163.4961775,0.008672397,114.4152191,12.45162746,0.02179346,0.538309329,0.192455392,-0.010868392,0.038486399,0.584319289,0.455998987,1224.578619
"189",8.888210265,3.373124916,0.697538483,165.4957142,0.009272217,106.5217267,11.07141781,0.020018992,1.053526846,0.190352366,-0.008156108,0.028209599,0.629832911,0.393023656,1236.026633
"190",8.272909567,3.115165161,0.557044937,176.9885086,0.00749775,130.4183931,11.76128423,0.020068977,0.711030746,0.209299494,-0.016051349,0.053304998,0.646901772,0.613158983,1219.808119
"191",5.843553213,3.125729931,0.689242726,166.5141317,0.008347495,115.496008,10.06879972,0.018569427,0.836396353,0.183247565,-0.010110915,0.037307799,0.637078468,0.441402488,1221.733919
"192",7.248636505,3.383133997,0.710356701,161.7536048,0.009872037,93.13245547,10.16564719,0.020168947,1.043806923,0.178085856,-0.00730947,0.028547999,0.598799039,0.34113299,1212.490391
"193",6.638423598,3.177353106,0.762498747,163.2409271,0.009447165,99.51252753,11.23785896,0.020343895,0.913929078,0.181191036,-0.007658098,0.027322599,0.654999727,0.388065989,1214.504312
"194",6.500122614,2.954289464,0.686316061,163.4957079,0.00969709,102.4144062,10.70920546,0.02029391,0.709817607,0.182735113,-0.009738607,0.035156599,0.501255027,0.402160989,1221.851329
"195",6.064601562,2.975332789,0.641176513,163.499883,0.009347195,104.7631091,11.1755053,0.020668797,0.74389271,0.18626775,-0.013219933,0.032135199,0.60969083,0.463190487,1236.989113
"196",8.744821179,2.998953984,0.604859594,163.2496042,0.008722382,110.8023163,10.04488418,0.02159352,0.55782552,0.188854273,-0.009304778,0.033415999,0.615911912,0.411265488,1221.650568
"197",8.7193552,3.74667279,0.72485171,16.76290483,0.00859742,96.19057296,15.63422882,0.019944015,0.324523665,0.084270419,0.013361649,0.047608999,0.584613853,0.333298991,1185.039855
"198",8.862704679,3.05038288,0.637297248,16.75620047,0.008572427,94.79975381,12.61863526,0.01949415,0.302308176,0.093788628,0.0101841,0.034664599,0.629888461,0.34361299,1201.002228
"199",6.272814473,3.176791929,0.702522698,157.9977487,0.009622112,109.0943014,10.70348236,0.019519142,0.67922211,0.181921029,-0.008745609,0.039785499,0.700813722,0.37223499,1208.369693
"200",7.53975301,3.126488843,0.720371825,159.501081,0.009522142,106.4504163,11.62838246,0.019844045,0.64135643,0.188710214,-0.009191542,0.028302699,0.6105289,0.401893989,1224.677509
"201",5.744131935,3.020373486,0.731843248,159.7477858,0.011371587,84.0441468,10.75515181,0.02089373,0.983988515,0.159032846,-0.00517067,0.022033899,0.536287529,0.260451493,1221.472027
"202",7.163385726,3.349751539,0.687736744,159.4994679,0.009922022,108.6960639,11.14950489,0.021368587,0.64060153,0.190071705,-0.010965145,0.052859999,0.672582302,0.432734988,1212.118929
"203",8.297281586,3.533490164,0.698078172,160.4999946,0.0089973,107.3017393,11.27164247,0.019469157,1.024160244,0.189764933,-0.009451062,0.035019899,0.621997161,0.405040989,1224.06836
"204",7.463467847,3.328958555,0.65437964,3.234015266,0.008272517,117.6485502,12.13385702,0.019144255,0.728258382,0.20180272,-0.014773839,0.041372999,0.548798627,0.537103985,1202.092962
"205",7.554503101,3.405165517,0.660575851,4.00174516,0.008272517,120.9497302,11.31358719,0.01879436,0.765584158,0.195787476,-0.011945594,0.048833999,0.65049434,0.444645987,1203.50885
"206",7.252775787,3.091974409,0.608816658,159.0017121,0.009522142,104.74028,11.03214126,0.020368887,0.802113039,0.173907459,-0.007951449,0.030712599,0.679456193,0.444092987,1213.29907
"207",7.689054077,3.113476114,0.569673856,159.2497141,0.009372187,101.60138,10.77518004,0.019619112,0.805500613,0.183440439,-0.008694603,0.030027099,0.507790824,0.425651988,1235.59106
"208",8.14758564,3.492076901,0.696461705,160.2435439,0.009047285,108.2136339,10.85494252,0.020068977,0.897004601,0.192746759,-0.01135074,0.040591999,0.694545552,0.456394987,1234.842445
"209",6.842411543,3.669587293,0.758538356,12.98863729,0.008872337,108.8829501,10.84183494,0.020943715,0.845608548,0.205540126,-0.015574914,0.037153999,0.677697065,0.494587986,1219.9846
"210",7.837199869,3.143236432,0.599732103,159.7587516,0.008472457,114.7194932,10.67027615,0.020568827,0.668554611,0.20126503,-0.011845106,0.036365999,0.625823471,0.461594987,1243.035555
"211",8.715090099,3.181142085,0.651287732,177.7252213,0.008572427,99.73540486,15.88880636,0.020043985,0.312313976,0.090192063,0.011678641,0.055283998,0.734634498,0.357846323,1207.919934
"212",8.684120461,2.920834826,0.597290632,10.01099255,0.008222532,104.778627,12.98362922,0.019994,0.30564571,0.099091681,0.010552832,0.036779899,0.674144768,0.398464989,1209.267817
"213",7.553653782,2.983566591,0.627588687,10.25367923,0.008572427,108.2852153,11.65502308,0.019769067,0.700107563,0.184535151,-0.008002554,0.038398799,0.634226807,0.434402988,1226.148985
"214",7.945718583,2.788056693,0.572099487,176.7483241,0.008672397,120.0757615,11.85270614,0.019444165,0.592100653,0.186890864,-0.009931423,0.034031099,0.556903975,0.569485484,1220.757844
"215",8.484289231,2.837904779,0.589588456,163.7460219,0.010321902,99.15382306,10.70076785,0.020668797,0.772210448,0.167321474,-0.005982436,0.022884299,0.532267068,0.394442989,1231.251017
"216",9.253603396,3.172271584,0.667168636,163.7548124,0.008172547,119.8862738,11.77629599,0.020643805,0.677062639,0.201274259,-0.015558084,0.052516999,0.608980331,0.621822316,1234.625814
"217",7.607866506,3.051595814,0.620036043,176.7392966,0.008947315,107.1121551,10.05250466,0.020118962,0.829594458,0.184727804,-0.007970518,0.029491199,0.67863759,0.415665388,1213.694817
"218",8.365824769,2.933586735,0.54243209,177.2486118,0.008022592,129.6781209,11.55048691,0.018269517,0.696736248,0.196661988,-0.016053524,0.054780998,0.607713973,0.634713982,1223.413989
"219",7.062825115,3.254105562,0.687960489,170.2586275,0.008747375,112.6541633,10.68777043,0.01979406,0.608893568,0.189750903,-0.00963294,0.043848599,0.654328458,0.414753988,1240.427157
"220",7.148162861,3.222900227,0.684254983,14.00162388,0.01059682,91.38987711,9.267592614,0.020443865,1.021014244,0.173890573,-0.007591944,0.031796599,0.736180386,0.36628099,1218.054042
"221",6.893101714,3.042085045,0.675388505,160.9935962,0.009347195,100.0829036,11.60180292,0.019819052,0.842811104,0.177714807,-0.007961542,0.029036999,0.631169158,0.408547988,1205.523269
"222",7.541176257,3.123585555,0.697285864,162.9974298,0.009172247,106.1376763,11.41627837,0.02039388,0.883084174,0.185776488,-0.010420466,0.037468699,0.669067965,0.447672237,1207.245052
"223",7.293064677,3.265095532,0.665164503,163.5018134,0.0089973,108.0093719,9.935035078,0.019244225,1.027521554,0.196615699,-0.01525252,0.031469999,0.670995208,0.582732984,1213.320139
"224",9.755224835,3.34207624,0.70298603,163.2539365,0.008672397,117.2870997,10.1650997,0.02059382,0.680047772,0.196233455,-0.011759168,0.036885999,0.619640669,0.516420235,1207.086627
"225",9.896658501,3.200879643,0.420316568,3.005437046,0.007472757,104.4434309,16.53239856,0.018219532,0.283581115,0.083810725,0.015905603,0.060423998,0.585604943,0.401207989,1201.785679
"226",6.538469868,2.843281742,0.59780421,14.24543646,0.008647405,93.41867479,13.49235773,0.018919322,0.377381057,0.102760779,0.007964071,0.029467999,0.620118638,0.36959299,1197.55954
"227",8.104986794,3.133901982,0.633149907,172.4905164,0.008647405,112.0603077,9.379015682,0.019519142,0.794620375,0.192332485,-0.012452762,0.044074999,0.727827889,0.480755986,1219.940231
"228",8.447102267,3.470274115,0.795915953,163.7555177,0.008672397,113.7782662,10.45736551,0.019469157,0.79171624,0.198568386,-0.012057592,0.037629799,0.66420784,0.480138986,1218.975231
"229",6.805372689,2.89961935,0.644136832,170.0022144,0.009947015,95.49125055,11.0642666,0.01919424,0.946990244,0.166552993,-0.006642128,0.023401899,0.668116218,0.409731988,1228.162087
"230",9.360555287,3.370052346,0.688217308,176.5064058,0.008322502,110.3974055,12.02492327,0.020418872,0.812087831,0.208296606,-0.016942499,0.053624998,0.677437698,0.529563735,1212.417031
"231",8.700674582,3.528346734,0.716168295,172.2437753,0.00909727,106.6227397,10.84518398,0.020118962,1.105257069,0.194235522,-0.011905463,0.038258399,0.751464136,0.500080486,1228.115787
"232",8.052216342,3.433651044,0.714612678,3.00083332,0.008447465,117.0655852,11.32202294,0.019669097,0.753723844,0.206044008,-0.016969992,0.046811099,0.623327481,0.585396983,1210.907898
"233",7.316009852,2.996600054,0.45692003,176.0147641,0.008022592,126.7979755,11.60601753,0.018644405,0.882233436,0.187005172,-0.013228307,0.047505499,0.507936281,0.618647983,1202.930938
"234",6.267540312,2.767182534,0.48336375,170.2501642,0.009222232,102.7226528,10.87646285,0.01839448,0.837515256,0.168921003,-0.007927808,0.022497199,0.530164584,0.498637486,1222.714089
"235",6.147690878,2.87950018,0.541731323,162.9960986,0.008722382,103.8710522,10.61120979,0.019369187,0.785065811,0.17345734,-0.008743095,0.026253199,0.622681497,0.467087987,1228.423531
"236",7.501534333,3.062988867,0.534651578,166.7542279,0.008722382,115.2441595,10.60303946,0.019469157,0.743172135,0.189093698,-0.012733995,0.041714599,0.621663318,0.531846985,1226.042202
"237",6.728106848,3.093182439,0.560005421,163.4990083,0.008422472,115.679221,9.564672245,0.01909427,0.846759586,0.197675351,-0.017921901,0.037663799,0.644919674,0.618185483,1246.392513
"238",8.130899353,2.961339612,0.510070509,163.7458527,0.008272517,120.5423134,12.63088622,0.019819052,0.60249603,0.185624898,-0.011643565,0.033911999,0.620736265,0.596988233,1205.737408
"239",9.097298472,3.093749589,0.508129059,3.244108441,0.00739778,105.2152229,14.76195774,0.018069577,0.291389255,0.087674614,0.012658473,0.057775998,0.609330544,0.425389788,1185.062855
"240",6.162826913,2.80264352,0.507757354,167.7480797,0.009347195,96.24219122,12.12297654,0.019269217,0.37955426,0.108966723,0.006683753,0.030727799,0.597919798,0.375213989,1194.091515
"241",7.245424548,3.027127013,0.536944564,177.2424385,0.008622412,113.2108153,13.25486032,0.018919322,0.691802189,0.180936154,-0.009215954,0.040668499,0.649045296,0.397259989,1212.592508
"242",9.274046693,3.033628635,0.619516748,163.2440185,0.009322202,102.5120974,11.33558121,0.021068677,0.859514757,0.185649035,-0.008742931,0.031847599,0.557204387,0.436254988,1208.572144
"243",5.812390154,2.776768329,0.577567364,163.7550098,0.01019694,93.78460036,11.72020625,0.01839448,0.839734914,0.160395063,-0.005481224,0.019881099,0.466881806,0.36541949,1226.229027
"244",7.928916001,3.260572364,0.615399801,176.9969407,0.008747375,119.2962148,10.20351267,0.018844345,0.769311086,0.19453273,-0.013135035,0.051536999,0.571775683,0.491844986,1230.212026
"245",9.695391117,3.242344884,0.638337581,163.5009021,0.008772367,111.1686545,9.664819607,0.019119262,0.991846571,0.196507637,-0.01129688,0.038465099,0.553111254,0.493660986,1226.078123
"246",8.183040345,3.457235412,0.689045401,163.5006516,0.008047585,129.4112533,11.35776915,0.018769367,0.909955705,0.208302537,-0.015166895,0.043398699,0.632034072,0.516838985,1216.564374
"247",6.13419941,2.862387145,0.458688313,3.246747118,0.008222532,117.2895248,10.9757293,0.018169547,0.818558368,0.179141415,-0.009333229,0.031445899,0.528957517,0.431617488,1200.83964
"248",5.646709207,2.688623153,0.44868881,171.5015573,0.009147255,108.0217157,11.29807893,0.018044585,0.811707718,0.162776256,-0.005530851,0.021644099,0.508430064,0.382375323,1224.117653
"249",5.74973796,2.88738951,0.552257977,160.2459449,0.009372187,101.6775354,12.04625688,0.019444165,0.83380511,0.165242105,-0.006354769,0.027108399,0.597436454,0.374681239,1218.94181
"250",6.796746755,2.924308383,0.475922397,162.9870096,0.009072277,107.3059323,9.874012895,0.01969409,0.86773497,0.185195715,-0.011045978,0.033536399,0.560903465,0.443639988,1235.202819
"251",6.232603493,3.099607857,0.580268738,163.0038495,0.00929721,105.6277872,10.87869582,0.021418572,0.824620226,0.192935212,-0.013612055,0.030113999,0.678069436,0.467958987,1208.172734
"252",6.670890627,2.911076521,0.428277856,163.2448162,0.008047585,111.7419243,9.819178075,0.019569127,0.766329876,0.17962562,-0.010758637,0.029281399,0.603489826,0.522457985,1202.552443
"253",7.059863667,2.587980017,0.404373369,176.4958542,0.00729781,115.2246416,15.79694117,0.01819454,0.349242425,0.12608909,0.009069039,0.056424998,0.599160553,0.626770982,1208.877339
"254",5.634050668,2.600573849,0.455004445,9.252312315,0.00819754,105.6537981,13.48376549,0.018244525,0.430297027,0.124129923,0.006342089,0.023549299,0.52013985,0.524331985,1204.57698
"255",6.090143042,2.600760526,0.388136447,176.9971663,0.007672697,120.1211247,12.56998621,0.017744675,0.565245163,0.16999192,-0.009686758,0.045274999,0.542300556,0.546133985,1213.169838
"256",5.868610422,2.591266433,0.464522625,173.9966191,0.00909727,105.4740005,11.14126748,0.018919322,0.539429948,0.160785341,-0.00563471,0.030932099,0.574901074,0.446496987,1224.678694
"257",5.216138564,2.510683781,0.409860232,171.5165045,0.008722382,103.1711846,12.02977191,0.017419772,0.469895777,0.148484626,-0.004563897,0.020951999,0.485148219,0.452023987,1209.02716
"258",6.23594813,2.626352813,0.406838268,177.0075962,0.008422472,113.3369907,13.05256159,0.01919424,0.548589764,0.168877844,-0.009288531,0.042484999,0.489328928,0.570777984,1222.42242
"259",4.84383239,2.61757391,0.461778388,172.7518389,0.008347495,108.567956,12.37936093,0.016819952,0.630417526,0.149280671,-0.004944799,0.026155299,0.558866428,0.487635486,1198.34686
"260",5.608087187,2.684706899,0.536887405,173.7353679,0.008247525,111.8970519,12.22414124,0.01809457,0.531066276,0.16132082,-0.0074089,0.035934099,0.578817754,0.611952983,1221.601124
"261",5.490726366,2.67136284,0.429856773,176.7401355,0.007947615,119.9572549,13.24423974,0.01639508,0.464638677,0.147114373,-0.003333913,0.022850899,0.429862265,0.560350984,1203.830748
"262",4.218332501,2.492948558,0.35584445,167.0067828,0.009022292,102.0038415,11.92772237,0.017144855,0.609041378,0.135366388,-0.001368176,0.023653799,0.514177596,0.458484987,1216.823754
"263",5.045821151,2.66161682,0.385267767,172.242888,0.008247525,107.4099172,11.46178958,0.017419772,0.596257444,0.153047602,-0.004945623,0.031762899,0.567017996,0.553180984,1203.693123
"264",5.307598073,2.593688397,0.362980427,163.003286,0.009022292,102.773988,11.2772229,0.018619412,0.646973047,0.163194193,-0.008526824,0.031495399,0.569898731,0.521322985,1197.541343
"265",5.346856674,2.676174592,0.405512693,176.5014029,0.008472457,104.2025919,14.15064749,0.018644405,0.661315157,0.168241556,-0.009543523,0.033641199,0.603035267,0.579463984,1213.899173
"266",5.525331804,2.575572099,0.368163509,170.7586232,0.00789763,109.0942128,11.36486325,0.017444765,0.563158814,0.158279466,-0.007518055,0.028862299,0.504459745,0.659032981,1198.614583
